query_id,query,service_id,intent,region,device,checked_at,rank,url,canonical_url,title,source_file,method
Q000074,обрезка кустарников,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://rskrf.ru/tips/eksperty-obyasnyayut/kak-i-zachem-obrezat-derevya-osenyu-neobkhodimost-plyusy-i-minusy-pravila/,https://rskrf.ru/tips/eksperty-obyasnyayut/kak-i-zachem-obrezat-derevya-osenyu-neobkhodimost-plyusy-i-minusy-pravila/,"Как обрезать деревья и кустарники осенью: сроки, виды...",yandex-api-Q000074.jsonl,live_yandex_organic
Q000074,обрезка кустарников,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://www.botanichka.ru/article/strizhka-i-formirovka-dekorativnyh-kustarnikov-chto-kogda-i-kak/,https://botanichka.ru/article/strizhka-i-formirovka-dekorativnyh-kustarnikov-chto-kogda-i-kak/,Стрижка и формировка декоративных кустарников... — Ботаничка,yandex-api-Q000074.jsonl,live_yandex_organic
Q000074,обрезка кустарников,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://may-green.ru/articles/posadka-i-ukhod/plodovye-uhod/obrezka-kustarnikov-osenyu/,https://may-green.ru/articles/posadka-i-ukhod/plodovye-uhod/obrezka-kustarnikov-osenyu/,"Обрезка кустарников осенью: какие надо обрезать, а какие...",yandex-api-Q000074.jsonl,live_yandex_organic
Q000074,обрезка кустарников,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://dzen.ru/a/aoEH9V_t_ztBinCT,https://dzen.ru/a/aoEH9V_t_ztBinCT/,Когда обрезать кустарники? Садовод назвал оптимальный... | Дзен,yandex-api-Q000074.jsonl,live_yandex_organic
Q000074,обрезка кустарников,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://www.drevo-spas.ru/poleznaya-informatsiya/raboti-v-sadu/kak-obrezat-dekorativnie-kustarniki_art.html,https://drevo-spas.ru/poleznaya-informatsiya/raboti-v-sadu/kak-obrezat-dekorativnie-kustarniki_art.html/,Как обрезать декоративные кустарники,yandex-api-Q000074.jsonl,live_yandex_organic
Q000074,обрезка кустарников,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://antonovsad.ru/obrezka-dekorativnyh-kustarnikov-osenyu-oktyabrskie-raboty-dlya-krasivogo-sada-6981/,https://antonovsad.ru/obrezka-dekorativnyh-kustarnikov-osenyu-oktyabrskie-raboty-dlya-krasivogo-sada-6981/,"Осенняя обрезка декоративных кустарников: сроки, схемы...",yandex-api-Q000074.jsonl,live_yandex_organic
Q000074,обрезка кустарников,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://sad-i-ogorod.ru/blog/obrezat-dekorativnye-kustov/,https://sad-i-ogorod.ru/blog/obrezat-dekorativnye-kustov/,Как и когда нужно обрезать декоративные кусты?,yandex-api-Q000074.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://progarden.group/ukhod-za-sadom,https://progarden.group/ukhod-za-sadom/,Уход за садом и обслуживание участков... | ProGardenGroup,yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://uslugi.yandex.ru/16-yaroslavl/category/hozyajstvo-i-uborka/sad-i-ogorod--3115,https://uslugi.yandex.ru/16-yaroslavl/category/hozyajstvo-i-uborka/sad-i-ogorod--3115/,Уход за садом и огородом в Ярославле: 88 садовников со...,yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%BE%D0%B1%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%BA%D0%B0+%D1%81%D0%B0%D0%B4%D0%BE%D0%B2,https://uslugi.yandex.ru/16-yaroslavl/category/,Обработка садов в Ярославле: 104 садовника со средним...,yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE?q=%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,садовник в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://akvilegiya.ru/uslugi/uslugi-sadovnika,https://akvilegiya.ru/uslugi/uslugi-sadovnika/,Полный уход Вашим за садом. Услуги садовника в Ярославле,yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE?q=%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8+%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,услуги садовника в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://progarden.group/services/uhod-za-sadom,https://progarden.group/services/uhod-za-sadom/,Комплексный уход за садом от компании ProGarden Group,yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://uslugi.yandex.ru/profile/AlsufevDmitrij-2005452,https://uslugi.yandex.ru/profile/AlsufevDmitrij-2005452/,"Алсуфьев Дмитрий - Хозяйство и уборка, Уход за садом...",yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://yaroslavl.delosmelo.com/sadovnik,https://yaroslavl.delosmelo.com/sadovnik/,Услуги садовника в Ярославле - вызов опытного мастера по...,yandex-api-Q000075.jsonl,live_yandex_organic
Q000075,обслуживание садов,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://wondergarden.ru/information/kompleksnyy-ukhod-za-sadom-osnovnye-raboty/,https://wondergarden.ru/information/kompleksnyy-ukhod-za-sadom-osnovnye-raboty/,Комплексный уход за садом – основные работы,yandex-api-Q000075.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://www.avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom/uslugi_sadovnika-ASgBAgICA0SYC8KfAdCuDvy80AHWrw~KyPMC,https://avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom/uslugi_sadovnika-ASgBAgICA0SYC8KfAdCuDvy80AHWrw~KyPMC/,"Услуги садовника в Рыбинске | Озеленение, уход за садом...",yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://uslugi.yandex.ru/10839-rybinsk/category?text=%D0%BF%D0%BE%D0%BC%D0%BE%D1%89%D1%8C+%D0%BF%D0%BE+%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%83,https://uslugi.yandex.ru/10839-rybinsk/category/,Помощь по огороду в Рыбинске: 43 садовника с отзывами...,yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://www.avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ?q=%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA,https://avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/,садовник в Рыбинске - цены и отзывы | Услуги на Авито,yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://uslugi.yandex.ru/10839-rybinsk/category/hozyajstvo-i-uborka/sad-i-ogorod/sadovnik--3119,https://uslugi.yandex.ru/10839-rybinsk/category/hozyajstvo-i-uborka/sad-i-ogorod/sadovnik--3119/,Садовник в Рыбинске - Уход за садом и огородом - Хозяйство...,yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://www.avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE,https://avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,"Озеленение, уход за огородом, садовники в Рыбинске",yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://www.avito.ru/rybinsk/predlozheniya_uslug?q=%D0%B2%D1%81%D0%BF%D0%B0%D1%88%D0%BA%D0%B0+%D0%B7%D0%B5%D0%BC%D0%BB%D0%B8,https://avito.ru/rybinsk/predlozheniya_uslug/,вспашка земли в Рыбинске - цены и отзывы | Услуги на Авито,yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://uslugi.yandex.ru/10839-rybinsk/category?text=%D0%9F%D0%BE%D0%BA%D0%BE%D1%81%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%86%D0%B5%D0%BD%D0%B0%20%D0%B7%D0%B0%20%D1%81%D0%BE%D1%82%D0%BA%D1%83,https://uslugi.yandex.ru/10839-rybinsk/category/,Покос участка цена за сотку в Рыбинске: 73 садовника...,yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://uslugi.yandex.ru/10839-rybinsk/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE+%D0%B4%D0%B0%D1%87%D0%BD%D0%BE%D0%B3%D0%BE+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://uslugi.yandex.ru/10839-rybinsk/category/,Благоустройство дачного участка в Рыбинске: 87 садовников...,yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://uslugi.yandex.ru/10839-rybinsk/category/hozyajstvo-i-uborka/sad-i-ogorod--3115,https://uslugi.yandex.ru/10839-rybinsk/category/hozyajstvo-i-uborka/sad-i-ogorod--3115/,Уход за садом и огородом в Рыбинске: 88 садовников,yandex-api-Q000076.jsonl,live_yandex_organic
Q000076,садовник на участок рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://uslugi.yandex.ru/10839-rybinsk/category?text=%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%20%D0%BD%D0%B0%20%D0%B4%D0%B0%D1%87%D1%83,https://uslugi.yandex.ru/10839-rybinsk/category/,Садовник на дачу в Рыбинске: 59 садовников с отзывами...,yandex-api-Q000076.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://www.avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE,https://avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,"Озеленение, уход за огородом, садовники в Рыбинске | Сад...",yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://www.avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ?q=%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA,https://avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/,садовник в Рыбинске - цены и отзывы | Услуги на Авито,yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://uslugi.yandex.ru/10839-rybinsk/category?text=%D0%BF%D0%BE%D0%BC%D0%BE%D1%89%D1%8C+%D0%BF%D0%BE+%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%83,https://uslugi.yandex.ru/10839-rybinsk/category/,Помощь по огороду в Рыбинске: 43 садовника с отзывами...,yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://uslugi.yandex.ru/10839-rybinsk/category/hozyajstvo-i-uborka/sad-i-ogorod--3115,https://uslugi.yandex.ru/10839-rybinsk/category/hozyajstvo-i-uborka/sad-i-ogorod--3115/,Уход за садом и огородом в Рыбинске: 88 садовников,yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://uslugi.yandex.ru/10839-rybinsk/category/hozyajstvo-i-uborka/sad-i-ogorod/sadovnik--3119,https://uslugi.yandex.ru/10839-rybinsk/category/hozyajstvo-i-uborka/sad-i-ogorod/sadovnik--3119/,Садовник в Рыбинске - Уход за садом и огородом - Хозяйство...,yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://m.vk.ru/monolit_rybinsk,https://m.vk.ru/monolit_rybinsk/,"Ландшафтный центр ""Монолит"" | Рыбинск | Открыты с 8:00 до 19...",yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://exp76.ru/services/ukhod-za-sadom/,https://exp76.ru/services/ukhod-za-sadom/,Уход за садом в Рыбинске и Рыбинском районе,yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://uslugi.yandex.ru/10839-rybinsk/category?text=%D0%B1%D0%BB%D0%B0%D0%B3%D0%BE%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%B4%D0%B0%D1%87%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://uslugi.yandex.ru/10839-rybinsk/category/,Благоустройство дачного участка в Рыбинске: 83 садовника...,yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://www.avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE?q=%D1%80%D0%B0%D1%81%D1%87%D0%B8%D1%81%D1%82%D0%BA%D0%B0+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/rybinsk/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,расчистка участка в Рыбинске - цены и отзывы | Услуги на Авито,yandex-api-Q000077.jsonl,live_yandex_organic
Q000077,сезонный уход за садом рыбинск,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://uslugi.yandex.ru/10839-rybinsk/category?text=%D0%9F%D0%BE%D0%BA%D0%BE%D1%81%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%86%D0%B5%D0%BD%D0%B0%20%D0%B7%D0%B0%20%D1%81%D0%BE%D1%82%D0%BA%D1%83,https://uslugi.yandex.ru/10839-rybinsk/category/,Покос участка цена за сотку в Рыбинске: 73 садовника с отзывами...,yandex-api-Q000077.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://uslugi.yandex.ru/16-yaroslavl/category/hozyajstvo-i-uborka/sad-i-ogorod--3115,https://uslugi.yandex.ru/16-yaroslavl/category/hozyajstvo-i-uborka/sad-i-ogorod--3115/,Уход за садом и огородом в Ярославле: 88 садовников со...,yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D1%83%D1%85%D0%BE%D0%B4+%D0%B7%D0%B0+%D1%81%D0%B0%D0%B4%D0%BE%D0%BC,https://avito.ru/yaroslavl/predlozheniya_uslug/,уход за садом в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,"Озеленение, уход за огородом, садовники в Ярославле | Сад...",yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://organic-mix.ru/articles/ukhod-za-sadom/,https://organic-mix.ru/articles/ukhod-za-sadom/,Уход за садом по всем правилам,yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://dzen.ru/a/aZgGwUdmDy16Ue81,https://dzen.ru/a/aZgGwUdmDy16Ue81/,Сад ждёт ухода: пошаговое руководство для начинающего... | Дзен,yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://progarden.group/services/uhod-za-sadom,https://progarden.group/services/uhod-za-sadom/,Комплексный уход за садом от компании ProGarden Group,yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://ld-spb.ru/vse-o-landshafte-i-sade/ukhod-za-sadom-vesnoj-letom-osenyu-zimoj,https://ld-spb.ru/vse-o-landshafte-i-sade/ukhod-za-sadom-vesnoj-letom-osenyu-zimoj/,"Уход за садом весной, летом, осенью и зимой: этапы ухода...",yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://dzen.ru/a/YnOE6LeOhVp7ZqTp,https://dzen.ru/a/YnOE6LeOhVp7ZqTp/,План ухода за молодым садом для ускоренного развития | Дзен,yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://lemanapro.ru/journal/kak-uhazhivat-za-sadom-vesnoy/,https://lemanapro.ru/journal/kak-uhazhivat-za-sadom-vesnoy/,Как ухаживать за садом весной — Лемана ПРО,yandex-api-Q000078.jsonl,live_yandex_organic
Q000078,уход за садом,S4,commercial_research,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://dzen.ru/a/YVmhgp4O6GpoAAhW,https://dzen.ru/a/YVmhgp4O6GpoAAhW/,Как правильно ухаживать за садом осенью? Хитрости... | Дзен,yandex-api-Q000078.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,1,https://www.avito.ru/yaroslavl/predlozheniya_uslug?q=%D1%83%D1%85%D0%BE%D0%B4+%D0%B7%D0%B0+%D1%81%D0%B0%D0%B4%D0%BE%D0%BC,https://avito.ru/yaroslavl/predlozheniya_uslug/,уход за садом в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,2,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE?q=%D1%83%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,уборка участка в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,3,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE?q=%D0%BF%D0%BE%D0%BC%D0%BE%D1%89%D0%BD%D0%B8%D0%BA+%D0%BF%D0%BE+%D1%81%D0%B0%D0%B4%D1%83,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,помощник по саду в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,4,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ?q=%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/,садовник в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,5,https://www.avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE?q=%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8+%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%D0%B0,https://avito.ru/yaroslavl/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,услуги садовника в Ярославле - цены и отзывы | Услуги на Авито,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,6,https://uslugi.yandex.ru/16-yaroslavl/category/hozyajstvo-i-uborka/sad-i-ogorod--3115,https://uslugi.yandex.ru/16-yaroslavl/category/hozyajstvo-i-uborka/sad-i-ogorod--3115/,Уход за садом и огородом в Ярославле: 88 садовников со...,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,7,https://www.avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE?q=%D1%83%D1%85%D0%BE%D0%B4+%D0%B7%D0%B0+%D1%81%D0%B0%D0%B4%D0%BE%D0%BC,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,уход за садом в Ярославской области - цены и отзывы | Услуги на...,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,8,https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/hozyajstvo-i-uborka/sad-i-ogorod--3115,https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/hozyajstvo-i-uborka/sad-i-ogorod--3115/,Уход за садом и огородом в Ярославской области: 90 садовников...,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,9,https://www.avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE?q=%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/sad_blagoustroystvo/ozelenenie_uhod_za_sadom_i_ogorodom-ASgBAgICAkSYC8KfAdCuDvy80AE/,садовник в Ярославской области - цены и отзывы | Услуги на Авито,yandex-api-Q000079.jsonl,live_yandex_organic
Q000079,уход за садом цена,S4,transactional,Yaroslavl,desktop,2026-08-27T19:19:58+03:00,10,https://uslugi.yandex.ru/16-yaroslavl/category?text=%D0%A3%D1%85%D0%BE%D0%B4%20%D0%B7%D0%B0%20%D1%81%D0%B0%D0%B4%D0%BE%D0%BC%20%D1%83%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%D0%B0,https://uslugi.yandex.ru/16-yaroslavl/category/,Уход за садом услуги садовника в Ярославле: 105 садовников со...,yandex-api-Q000079.jsonl,live_yandex_organic
