keyword_id,query_raw,query_normalized,service_id,intent,relevance,exclusion_reason,geo,entities,frozen_collision,owner_url,sources,seed,region,device,broad_frequency,phrase_frequency,exact_frequency,impressions,clicks,ctr,avg_position,current_url,collected_at,review_status,final_decision,review_reason
K003401,отмостка вокруг дома цена под ключ в переславле залесском,отмостка вокруг дома цена под ключ в переславле залесском,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,5,0,0.0,3.8,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003402,отмостка вокруг дома ярославль,отмостка вокруг дома ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,2,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003403,отмостка для дома в ярославле,отмостка для дома в ярославле,,commercial_research,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003404,отмостка дома ярославль заволга,отмостка дома ярославль заволга,,commercial_research,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,4,0,0.0,6.25,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003405,отмостка заказать в переславле,отмостка заказать в переславле,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,2,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003406,отмостка из бетона под ключ ярославль,отмостка из бетона под ключ ярославль,,transactional,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003407,отмостка из гравия ярославль,отмостка из гравия ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003408,отмостка из щебня вокруг дома под ключ ярославль,отмостка из щебня вокруг дома под ключ ярославль,,transactional,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003409,отмостка под ключ рыбинск,отмостка под ключ рыбинск,,transactional,frozen_collision,,Рыбинск,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,1,100.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003410,отмостка под ключ цена за м2 ярославль,отмостка под ключ цена за м2 ярославль,,transactional,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003411,отмостка рыбинск,отмостка рыбинск,,commercial_research,frozen_collision,,Рыбинск,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003412,отмостка трещина треска,отмостка трещина треска,,commercial_research,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,2,0,0.0,9.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003413,отмостка утепленная вокруг дома в ярославле,отмостка утепленная вокруг дома в ярославле,,commercial_research,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,2,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003414,отмостка цена за работу в ярославле за метр,отмостка цена за работу в ярославле за метр,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003415,отмостка ярославль,отмостка ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,6,1,16.67,5.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003416,отмостку вокруг дома сколько стоит в ярославле сделать,отмостку вокруг дома сколько стоит в ярославле сделать,,commercial_research,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,3,1,33.33,7.67,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003418,отремонтировать просадку брусчатки,отремонтировать просадку брусчатки,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,25.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003508,план дренажа на 6 соток,план дренажа на 6 соток,,commercial_research,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K003675,планировка дренажа участка,планировка дренажа участка,S5,commercial_research,manual_review,,,service:S5|frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,wordstat,планировка участка,Russia_discovery,all,33,,,,,,,,2026-08-20T18:42:58+03:00,reviewed,frozen_owner,mixed_frozen_collision
K004829,плитка ливневка для участка,плитка ливневка для участка,,commercial_research,frozen_collision,,,frozen:paving|object:site,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K004830,плитка на въезде на участок,плитка на въезде на участок,S8,commercial_research,manual_review,,,service:S8|frozen:paving|object:site,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,wordstat,въезд на участок,Ярославская область,all,1,,,,,,,,2026-08-20T18:35:06+03:00,reviewed,frozen_owner,mixed_frozen_collision
K004850,повторная укладка тротуарной плитки,повторная укладка тротуарной плитки,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K004851,погонный метр сколько стоит дренаж в городе ярославль,погонный метр сколько стоит дренаж в городе ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K004939,подсветка брусчатки и дорожек,подсветка брусчатки и дорожек,S7,commercial_research,manual_review,,,service:S7|frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,wordstat,подсветка дорожек,Ярославская область,all,5,,,,,,,,2026-08-20T18:34:56+03:00,reviewed,frozen_owner,mixed_frozen_collision
K004997,положить брусчатку найти мастера в ярославле,положить брусчатку найти мастера в ярославле,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K004998,положить плитку на старую дорожку,положить плитку на старую дорожку,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K004999,положить плитку на старую плитку на дорожку,положить плитку на старую плитку на дорожку,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,1,100.0,1.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005000,положить плитку на старую плитку на улице,положить плитку на старую плитку на улице,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,5.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005001,положить плитку на участке цена,положить плитку на участке цена,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005003,положить тротуарную плитку на тротуарную плитку,положить тротуарную плитку на тротуарную плитку,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,1.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005004,положить тротуарную плитку поверх старой плитка,положить тротуарную плитку поверх старой плитка,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005381,посадка плодовых деревьев на заболоченных почвах,посадка плодовых деревьев на заболоченных почвах,S3,commercial_research,manual_review,,,service:S3|frozen:dewatering,true,https://exp76.ru/category/osushenie-uchastka/,wordstat,посадка деревьев,Russia_discovery,all,5,,,,,,,,2026-08-20T18:42:53+03:00,reviewed,frozen_owner,mixed_frozen_collision
K005548,почему тротуарная плитка пошла волнами,почему тротуарная плитка пошла волнами,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005610,правильно переложить старую тротуарную плитку,правильно переложить старую тротуарную плитку,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,6,0,0.0,9.83,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005623,прайс лист на перекладку брусчатки,прайс лист на перекладку брусчатки,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,11.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005624,прайс лист на укладку тротуарной плитки и бордюров,прайс лист на укладку тротуарной плитки и бордюров,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005625,прайс на устройство дренажа,прайс на устройство дренажа,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,4,1,25.0,8.25,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005651,примерная стоимость заезда на участок сделать где есть канава с ливневкой,примерная стоимость заезда на участок сделать где есть канава с ливневкой,S8,transactional,manual_review,,,service:S8|frozen:storm_sewer|object:site,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,2,0,0.0,11.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,mixed_frozen_collision
K005652,примерная схема дренажа на частном участке 10 соток,примерная схема дренажа на частном участке 10 соток,,informational,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005653,примерная цена за квадратный метр за укладку тротуарной плитки с материалом,примерная цена за квадратный метр за укладку тротуарной плитки с материалом,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,1,100.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005753,проект дренажной системы для участка 10 соток,проект дренажной системы для участка 10 соток,,commercial_research,frozen_collision,,,frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005912,проект укладки тротуарной плитки в ярославле кто делает,проект укладки тротуарной плитки в ярославле кто делает,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005915,проектирование дренажа ярославль,проектирование дренажа ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005923,проектирование систем автополива,проектирование систем автополива,,commercial_research,frozen_collision,,,frozen:irrigation,true,https://exp76.ru/category/avtopoliv-na-uchastke/,webmaster,,,all,,,,2,0,0.0,46.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005945,прокладка дренажа вокруг дома стоимость работ ярославль,прокладка дренажа вокруг дома стоимость работ ярославль,,transactional,frozen_collision,,Ярославль,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,16.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005946,прокладка дренажной трубы в геотекстиле и засыпка щебнем цена за метр погонный за работу по переславлю залесскому,прокладка дренажной трубы в геотекстиле и засыпка щебнем цена за метр погонный за работу по переславлю залесскому,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,2,200.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005951,профессиональное осушение территории рыбинск,профессиональное осушение территории рыбинск,,commercial_research,frozen_collision,,Рыбинск,frozen:dewatering,true,https://exp76.ru/category/osushenie-uchastka/,webmaster,,,all,,,,2,0,0.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005957,прочистить дренажную канаву переславль,прочистить дренажную канаву переславль,,commercial_research,frozen_collision,,Переславль-Залесский,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005998,работы по укладке пола из тротуарной плитки в гараже с гидроизоляцией ярославль,работы по укладке пола из тротуарной плитки в гараже с гидроизоляцией ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,1,50.0,8.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K005999,работы по укладке тротуарной плитки с виратором ярославль,работы по укладке тротуарной плитки с виратором ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006033,ракурс дренаж ярославль,ракурс дренаж ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,6,0,0.0,37.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006086,рассчитать стоимость дренажа,рассчитать стоимость дренажа,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,20.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006087,рассчитать стоимость дренажа онлайн,рассчитать стоимость дренажа онлайн,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,14.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006088,рассчитать стоимость отмостки вокруг дома калькулятор земличист,рассчитать стоимость отмостки вокруг дома калькулятор земличист,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006092,рассчитать стоимость проектных работ по дренажу онлайн калькулятор,рассчитать стоимость проектных работ по дренажу онлайн калькулятор,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006093,рассчитать стоимость работ по укладке тротуарной плитки онлайн,рассчитать стоимость работ по укладке тротуарной плитки онлайн,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006095,растения водохлебы для осушения участка,растения водохлебы для осушения участка,,commercial_research,frozen_collision,,,frozen:dewatering|object:site,true,https://exp76.ru/category/osushenie-uchastka/,webmaster,,,all,,,,1,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006098,расценка на дренажные работы,расценка на дренажные работы,,commercial_research,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,8.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006101,расценки за дренаж поверхностный за погонный метр в ярославской области,расценки за дренаж поверхностный за погонный метр в ярославской области,,commercial_research,frozen_collision,,Ярославская область,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006102,расценки на дренажные работы без материалов,расценки на дренажные работы без материалов,,commercial_research,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006103,расценки на монтаж отмостки в ярославле,расценки на монтаж отмостки в ярославле,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,1,100.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006105,расценки на отмостку вокруг дома из бетона цена за работу в ярославле,расценки на отмостку вокруг дома из бетона цена за работу в ярославле,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,3,1,33.33,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006107,расценки на укладку тротуарной плитки и бордюров в ярославле,расценки на укладку тротуарной плитки и бордюров в ярославле,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006123,расчет стоимости уложить участок плиткой,расчет стоимости уложить участок плиткой,,transactional,frozen_collision,,,frozen:paving|object:site,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,1,100.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006153,ремонт  автополива в ярославле,ремонт автополива в ярославле,,commercial_research,frozen_collision,,,frozen:irrigation,true,https://exp76.ru/category/avtopoliv-na-uchastke/,webmaster,,,all,,,,1,1,100.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006156,ремонт брусчатки переславль,ремонт брусчатки переславль,,commercial_research,frozen_collision,,Переславль-Залесский,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006159,ремонт ливневки ярославль,ремонт ливневки ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006160,ремонт ливневой канализации,ремонт ливневой канализации,,commercial_research,frozen_collision,,,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,1,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006165,ремонт отмостки ярославль,ремонт отмостки ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006167,"ремонт, содержание сетей и колодцев ливневой канализации в ярославле",ремонт содержание сетей и колодцев ливневой канализации в ярославле,,commercial_research,frozen_collision,,,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,2,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006284,рыбинск дренаж участка,рыбинск дренаж участка,,commercial_research,frozen_collision,,Рыбинск,frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,1,50.0,8.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006291,рыбинск ливнёвка,рыбинск ливневка,,commercial_research,frozen_collision,,Рыбинск,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006293,рыбинск мощение площади,рыбинск мощение площади,,commercial_research,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006299,рыбинск подрядчики укладка тротуарной плитки на соборной площади,рыбинск подрядчики укладка тротуарной плитки на соборной площади,,commercial_research,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006301,рыбинск подшивка дренажа,рыбинск подшивка дренажа,,commercial_research,frozen_collision,,Рыбинск,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,5.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006307,рыбинск работы по перекладке тротуарной плитки,рыбинск работы по перекладке тротуарной плитки,,commercial_research,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006308,рыбинск расценки на укладку тротуарной плитки,рыбинск расценки на укладку тротуарной плитки,,commercial_research,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006311,рыбинск. сколько стоит работа выложить тротуарную плитку,рыбинск сколько стоит работа выложить тротуарную плитку,,commercial_research,frozen_collision,,Рыбинск,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006400,сделать автополив газона услуга ярославль,сделать автополив газона услуга ярославль,S2,transactional,manual_review,,Ярославль,service:S2|frozen:irrigation,true,https://exp76.ru/category/avtopoliv-na-uchastke/,webmaster,,,all,,,,1,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,mixed_frozen_collision
K006412,сделать дренаж на болотистом участке,сделать дренаж на болотистом участке,,commercial_research,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,4,0,0.0,17.25,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006413,сделать дренаж у дома в рыбинске,сделать дренаж у дома в рыбинске,,commercial_research,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006414,сделать дренаж участка на глинистой почве,сделать дренаж участка на глинистой почве,,commercial_research,frozen_collision,,,frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,44.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006415,сделать дренаж ярославль,сделать дренаж ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006426,сделать отмостку в городе ярославль,сделать отмостку в городе ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,21.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006427,сделать отмостку вокруг дома в ярославле,сделать отмостку вокруг дома в ярославле,,commercial_research,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006428,сделать отмостку вокруг дома из бетона цена в ярославской области ростовский район,сделать отмостку вокруг дома из бетона цена в ярославской области ростовский район,,transactional,frozen_collision,,Ярославская область,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,2,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006429,сделать отмостку цена за квадратный метр,сделать отмостку цена за квадратный метр,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,2,1,50.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006430,сделать отмостку ярославль,сделать отмостку ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,7,1,14.29,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K006486,системы автополива под ключ ярославль,системы автополива под ключ ярославль,,transactional,frozen_collision,,Ярославль,frozen:irrigation,true,https://exp76.ru/category/avtopoliv-na-uchastke/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
