"service_id","seed","query_expr","region","kind","status","row_hint","download_seq","raw_file","source_url","collected_at","error"
"S5","планировка территории","планировка территории переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B8%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S5","выравнивание участка","выравнивание участка рыбинск","Ярославская область","geo_рыбинск","exported","18","104","top-104-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D1%8B%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S5","выравнивание участка","выравнивание участка тутаев","Ярославская область","geo_тутаев","zero_results","2","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D1%8B%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S5","выравнивание участка","выравнивание участка углич","Ярославская область","geo_углич","zero_results","1","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D1%8B%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S5","выравнивание участка","выравнивание участка переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","5","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D1%8B%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S5","вертикальная планировка участка","вертикальная планировка участка рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D0%B5%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S5","вертикальная планировка участка","вертикальная планировка участка тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D0%B5%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S5","вертикальная планировка участка","вертикальная планировка участка углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D0%B5%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S5","вертикальная планировка участка","вертикальная планировка участка переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D0%B5%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S5","поднять участок грунтом","поднять участок грунтом рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BD%D1%8F%D1%82%D1%8C%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%BE%D0%BC%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S5","поднять участок грунтом","поднять участок грунтом тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BD%D1%8F%D1%82%D1%8C%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%BE%D0%BC%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S5","поднять участок грунтом","поднять участок грунтом углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BD%D1%8F%D1%82%D1%8C%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%BE%D0%BC%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S5","поднять участок грунтом","поднять участок грунтом переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BD%D1%8F%D1%82%D1%8C%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%BE%D0%BC%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S5","планировка грунта","планировка грунта рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%B0%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S5","планировка грунта","планировка грунта тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%B0%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S5","планировка грунта","планировка грунта углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%B0%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S5","планировка грунта","планировка грунта переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка на участке","подпорная стенка на участке рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B5%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка на участке","подпорная стенка на участке тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B5%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка на участке","подпорная стенка на участке углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B5%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка на участке","подпорная стенка на участке переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B5%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S6","строительство подпорной стенки","строительство подпорной стенки рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S6","строительство подпорной стенки","строительство подпорной стенки тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S6","строительство подпорной стенки","строительство подпорной стенки углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S6","строительство подпорной стенки","строительство подпорной стенки переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S6","устройство подпорной стенки","устройство подпорной стенки рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S6","устройство подпорной стенки","устройство подпорной стенки тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S6","устройство подпорной стенки","устройство подпорной стенки углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S6","устройство подпорной стенки","устройство подпорной стенки переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из бетона","подпорная стенка из бетона рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%B5%D1%82%D0%BE%D0%BD%D0%B0%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из бетона","подпорная стенка из бетона тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%B5%D1%82%D0%BE%D0%BD%D0%B0%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из бетона","подпорная стенка из бетона углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%B5%D1%82%D0%BE%D0%BD%D0%B0%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из бетона","подпорная стенка из бетона переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%B5%D1%82%D0%BE%D0%BD%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из блоков","подпорная стенка из блоков рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%BE%D0%B2%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из блоков","подпорная стенка из блоков тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%BE%D0%B2%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из блоков","подпорная стенка из блоков углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%BE%D0%B2%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из блоков","подпорная стенка из блоков переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%BE%D0%B2%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из габионов","подпорная стенка из габионов рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B3%D0%B0%D0%B1%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из габионов","подпорная стенка из габионов тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B3%D0%B0%D0%B1%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из габионов","подпорная стенка из габионов углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B3%D0%B0%D0%B1%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из габионов","подпорная стенка из габионов переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B3%D0%B0%D0%B1%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S7","освещение участка","освещение участка рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S7","освещение участка","освещение участка тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S7","освещение участка","освещение участка углич","Ярославская область","geo_углич","zero_results","5","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
"S7","освещение участка","освещение участка переславль-залесский","Ярославская область","geo_переславль-залесский","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BB%D1%8C-%D0%B7%D0%B0%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9","2026-08-20T18:45:05.501+03:00",""
"S7","ландшафтное освещение","ландшафтное освещение рыбинск","Ярославская область","geo_рыбинск","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%80%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S7","ландшафтное освещение","ландшафтное освещение тутаев","Ярославская область","geo_тутаев","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%82%D1%83%D1%82%D0%B0%D0%B5%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S7","ландшафтное освещение","ландшафтное освещение углич","Ярославская область","geo_углич","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D0%B3%D0%BB%D0%B8%D1%87","2026-08-20T18:45:05.501+03:00",""
